,LOCATION,INDICATOR,SUBJECT,MEASURE,TIME,Value,Country
778,TUR,EDUADULT,BUPPSRY,PC_25_64,2010,68.793961,Turkey
779,TUR,EDUADULT,BUPPSRY,PC_25_64,2011,67.851822,Turkey
780,TUR,EDUADULT,BUPPSRY,PC_25_64,2012,66.135818,Turkey
781,TUR,EDUADULT,BUPPSRY,PC_25_64,2013,65.167839,Turkey
782,TUR,EDUADULT,BUPPSRY,PC_25_64,2014,64.367012,Turkey
783,TUR,EDUADULT,BUPPSRY,PC_25_64,2015,63.007553,Turkey
784,TUR,EDUADULT,BUPPSRY,PC_25_64,2016,61.48654200000001,Turkey
785,TUR,EDUADULT,BUPPSRY,PC_25_64,2017,60.708405000000006,Turkey
786,TUR,EDUADULT,BUPPSRY,PC_25_64,2018,59.763054000000004,Turkey
787,TUR,EDUADULT,TRY,PC_25_64,2009,12.710275,Turkey
788,TUR,EDUADULT,TRY,PC_25_64,2010,13.118464000000001,Turkey
789,TUR,EDUADULT,TRY,PC_25_64,2011,14.034094,Turkey
790,TUR,EDUADULT,TRY,PC_25_64,2012,15.290227,Turkey
791,TUR,EDUADULT,TRY,PC_25_64,2013,15.907354999999999,Turkey
792,TUR,EDUADULT,TRY,PC_25_64,2014,16.693634,Turkey
793,TUR,EDUADULT,TRY,PC_25_64,2015,18.020138,Turkey
794,TUR,EDUADULT,TRY,PC_25_64,2016,19.362528,Turkey
795,TUR,EDUADULT,TRY,PC_25_64,2017,20.013071,Turkey
796,TUR,EDUADULT,TRY,PC_25_64,2018,20.780222,Turkey
797,TUR,EDUADULT,UPPSRY,PC_25_64,2009,18.344694,Turkey
798,TUR,EDUADULT,UPPSRY,PC_25_64,2010,18.087578,Turkey
799,TUR,EDUADULT,UPPSRY,PC_25_64,2011,18.114084,Turkey
800,TUR,EDUADULT,UPPSRY,PC_25_64,2012,18.573956,Turkey
801,TUR,EDUADULT,UPPSRY,PC_25_64,2013,18.924805,Turkey
802,TUR,EDUADULT,UPPSRY,PC_25_64,2014,18.939352,Turkey
803,TUR,EDUADULT,UPPSRY,PC_25_64,2015,18.972310999999998,Turkey
804,TUR,EDUADULT,UPPSRY,PC_25_64,2016,19.15093,Turkey
805,TUR,EDUADULT,UPPSRY,PC_25_64,2017,19.278526,Turkey
806,TUR,EDUADULT,UPPSRY,PC_25_64,2018,19.456722,Turkey
807,GBR,EDUADULT,BUPPSRY,PC_25_64,2009,26.256871999999998,United Kingdom
808,GBR,EDUADULT,BUPPSRY,PC_25_64,2010,24.937599,United Kingdom
809,GBR,EDUADULT,BUPPSRY,PC_25_64,2011,23.167467000000002,United Kingdom
810,GBR,EDUADULT,BUPPSRY,PC_25_64,2012,21.91477,United Kingdom
811,GBR,EDUADULT,BUPPSRY,PC_25_64,2013,20.849527,United Kingdom
812,GBR,EDUADULT,BUPPSRY,PC_25_64,2014,20.834970000000002,United Kingdom
813,GBR,EDUADULT,BUPPSRY,PC_25_64,2015,20.38233,United Kingdom
814,GBR,EDUADULT,BUPPSRY,PC_25_64,2016,19.253021,United Kingdom
815,GBR,EDUADULT,BUPPSRY,PC_25_64,2017,18.831131,United Kingdom
816,GBR,EDUADULT,BUPPSRY,PC_25_64,2018,20.707432,United Kingdom
817,GBR,EDUADULT,TRY,PC_25_64,2009,36.984959,United Kingdom
818,GBR,EDUADULT,TRY,PC_25_64,2010,38.187191,United Kingdom
819,GBR,EDUADULT,TRY,PC_25_64,2011,39.412372999999995,United Kingdom
820,GBR,EDUADULT,TRY,PC_25_64,2012,40.977753,United Kingdom
821,GBR,EDUADULT,TRY,PC_25_64,2013,41.891979,United Kingdom
822,GBR,EDUADULT,TRY,PC_25_64,2014,42.217449,United Kingdom
823,GBR,EDUADULT,TRY,PC_25_64,2015,44.197987,United Kingdom
824,GBR,EDUADULT,TRY,PC_25_64,2016,45.766762,United Kingdom
825,GBR,EDUADULT,TRY,PC_25_64,2017,45.744305,United Kingdom
826,GBR,EDUADULT,TRY,PC_25_64,2018,45.781677,United Kingdom
827,GBR,EDUADULT,UPPSRY,PC_25_64,2009,36.758167,United Kingdom
828,GBR,EDUADULT,UPPSRY,PC_25_64,2010,36.875209999999996,United Kingdom
829,GBR,EDUADULT,UPPSRY,PC_25_64,2011,37.420158,United Kingdom
830,GBR,EDUADULT,UPPSRY,PC_25_64,2012,37.107475,United Kingdom
831,GBR,EDUADULT,UPPSRY,PC_25_64,2013,37.258495,United Kingdom
832,GBR,EDUADULT,UPPSRY,PC_25_64,2014,36.947582000000004,United Kingdom
833,GBR,EDUADULT,UPPSRY,PC_25_64,2015,35.419685,United Kingdom
834,GBR,EDUADULT,UPPSRY,PC_25_64,2016,34.980216999999996,United Kingdom
835,GBR,EDUADULT,UPPSRY,PC_25_64,2017,35.424564000000004,United Kingdom
836,GBR,EDUADULT,UPPSRY,PC_25_64,2018,33.510891,United Kingdom
837,USA,EDUADULT,BUPPSRY,PC_25_64,2009,11.355431,United States
838,USA,EDUADULT,BUPPSRY,PC_25_64,2010,11.030482000000001,United States
839,USA,EDUADULT,BUPPSRY,PC_25_64,2011,10.741900999999999,United States
840,USA,EDUADULT,BUPPSRY,PC_25_64,2012,10.692155,United States
841,USA,EDUADULT,BUPPSRY,PC_25_64,2013,10.371985,United States
842,USA,EDUADULT,BUPPSRY,PC_25_64,2014,10.429553,United States
843,USA,EDUADULT,BUPPSRY,PC_25_64,2015,10.457861,United States
844,USA,EDUADULT,BUPPSRY,PC_25_64,2016,9.852749800000002,United States
845,USA,EDUADULT,BUPPSRY,PC_25_64,2017,9.3544931,United States
846,USA,EDUADULT,BUPPSRY,PC_25_64,2018,9.176163699999998,United States
847,USA,EDUADULT,TRY,PC_25_64,2009,41.214626,United States
848,USA,EDUADULT,TRY,PC_25_64,2010,41.662415,United States
849,USA,EDUADULT,TRY,PC_25_64,2011,42.44838,United States
850,USA,EDUADULT,TRY,PC_25_64,2012,43.052437,United States
851,USA,EDUADULT,TRY,PC_25_64,2013,43.910252,United States
852,USA,EDUADULT,TRY,PC_25_64,2014,44.224616999999995,United States
853,USA,EDUADULT,TRY,PC_25_64,2015,44.629397999999995,United States
854,USA,EDUADULT,TRY,PC_25_64,2016,45.666354999999996,United States
855,USA,EDUADULT,TRY,PC_25_64,2017,46.3568,United States
856,USA,EDUADULT,TRY,PC_25_64,2018,47.431145,United States
857,USA,EDUADULT,UPPSRY,PC_25_64,2009,47.429943,United States
858,USA,EDUADULT,UPPSRY,PC_25_64,2010,47.307102,United States
859,USA,EDUADULT,UPPSRY,PC_25_64,2011,46.809719,United States
860,USA,EDUADULT,UPPSRY,PC_25_64,2012,46.255409,United States
861,USA,EDUADULT,UPPSRY,PC_25_64,2013,45.717762,United States
862,USA,EDUADULT,UPPSRY,PC_25_64,2014,45.345833,United States
863,USA,EDUADULT,UPPSRY,PC_25_64,2015,44.912739,United States
864,USA,EDUADULT,UPPSRY,PC_25_64,2016,44.480896,United States
865,USA,EDUADULT,UPPSRY,PC_25_64,2017,44.288703999999996,United States
866,USA,EDUADULT,UPPSRY,PC_25_64,2018,43.392693,United States
867,CHL,EDUADULT,BUPPSRY,PC_25_64,2009,43.493384999999996,Chile
868,CHL,EDUADULT,BUPPSRY,PC_25_64,2011,42.320229,Chile
869,CHL,EDUADULT,BUPPSRY,PC_25_64,2013,38.585766,Chile
870,CHL,EDUADULT,BUPPSRY,PC_25_64,2015,35.133507,Chile
871,CHL,EDUADULT,BUPPSRY,PC_25_64,2017,32.552322,Chile
872,CHL,EDUADULT,TRY,PC_25_64,2009,17.120726,Chile
873,CHL,EDUADULT,TRY,PC_25_64,2011,17.813892000000003,Chile
874,CHL,EDUADULT,TRY,PC_25_64,2013,21.089819,Chile
875,CHL,EDUADULT,TRY,PC_25_64,2015,22.475199,Chile
876,CHL,EDUADULT,TRY,PC_25_64,2017,25.168179000000002,Chile
877,CHL,EDUADULT,UPPSRY,PC_25_64,2009,39.385891,Chile
878,CHL,EDUADULT,UPPSRY,PC_25_64,2011,39.865879,Chile
879,CHL,EDUADULT,UPPSRY,PC_25_64,2013,40.324417,Chile
880,CHL,EDUADULT,UPPSRY,PC_25_64,2015,42.391296000000004,Chile
881,CHL,EDUADULT,UPPSRY,PC_25_64,2017,42.279499,Chile
882,EST,EDUADULT,BUPPSRY,PC_25_64,2009,11.327562,Estonia
883,EST,EDUADULT,BUPPSRY,PC_25_64,2010,10.864561,Estonia
884,EST,EDUADULT,BUPPSRY,PC_25_64,2011,10.989735000000001,Estonia
885,EST,EDUADULT,BUPPSRY,PC_25_64,2012,10.076135,Estonia
886,EST,EDUADULT,BUPPSRY,PC_25_64,2013,9.480652800000001,Estonia
887,EST,EDUADULT,BUPPSRY,PC_25_64,2014,11.895004,Estonia
888,EST,EDUADULT,BUPPSRY,PC_25_64,2015,11.442164,Estonia
889,EST,EDUADULT,BUPPSRY,PC_25_64,2016,11.104439999999999,Estonia
890,EST,EDUADULT,BUPPSRY,PC_25_64,2017,11.317183,Estonia
891,EST,EDUADULT,BUPPSRY,PC_25_64,2018,10.810427,Estonia
892,EST,EDUADULT,TRY,PC_25_64,2009,36.065544,Estonia
893,EST,EDUADULT,TRY,PC_25_64,2010,35.423084,Estonia
894,EST,EDUADULT,TRY,PC_25_64,2011,36.889767,Estonia
895,EST,EDUADULT,TRY,PC_25_64,2012,37.605877,Estonia
896,EST,EDUADULT,TRY,PC_25_64,2013,37.345535,Estonia
897,EST,EDUADULT,TRY,PC_25_64,2014,37.499953999999995,Estonia
898,EST,EDUADULT,TRY,PC_25_64,2015,38.030696999999996,Estonia
899,EST,EDUADULT,TRY,PC_25_64,2016,38.756851,Estonia
900,EST,EDUADULT,TRY,PC_25_64,2017,39.663879,Estonia
901,EST,EDUADULT,TRY,PC_25_64,2018,41.130722,Estonia
902,EST,EDUADULT,UPPSRY,PC_25_64,2009,52.606894999999994,Estonia
903,EST,EDUADULT,UPPSRY,PC_25_64,2010,53.712353,Estonia
904,EST,EDUADULT,UPPSRY,PC_25_64,2011,52.120499,Estonia
905,EST,EDUADULT,UPPSRY,PC_25_64,2012,52.317989000000004,Estonia
906,EST,EDUADULT,UPPSRY,PC_25_64,2013,53.173813,Estonia
907,EST,EDUADULT,UPPSRY,PC_25_64,2014,50.605042,Estonia
908,EST,EDUADULT,UPPSRY,PC_25_64,2015,50.527138,Estonia
909,EST,EDUADULT,UPPSRY,PC_25_64,2016,50.138709999999996,Estonia
910,EST,EDUADULT,UPPSRY,PC_25_64,2017,49.018936,Estonia
911,EST,EDUADULT,UPPSRY,PC_25_64,2018,48.058849,Estonia
912,ISR,EDUADULT,BUPPSRY,PC_25_64,2009,18.222622,Israel
913,ISR,EDUADULT,BUPPSRY,PC_25_64,2010,17.935620999999998,Israel
914,ISR,EDUADULT,BUPPSRY,PC_25_64,2011,16.986902,Israel
915,ISR,EDUADULT,BUPPSRY,PC_25_64,2012,15.451829,Israel
916,ISR,EDUADULT,BUPPSRY,PC_25_64,2013,15.01176,Israel
917,ISR,EDUADULT,BUPPSRY,PC_25_64,2014,14.64511,Israel
918,ISR,EDUADULT,BUPPSRY,PC_25_64,2015,14.464885,Israel
919,ISR,EDUADULT,BUPPSRY,PC_25_64,2016,13.231214999999999,Israel
920,ISR,EDUADULT,BUPPSRY,PC_25_64,2017,12.625726,Israel
921,ISR,EDUADULT,BUPPSRY,PC_25_64,2018,13.634554999999999,Israel
922,ISR,EDUADULT,TRY,PC_25_64,2009,44.880913,Israel
923,ISR,EDUADULT,TRY,PC_25_64,2010,45.560074,Israel
924,ISR,EDUADULT,TRY,PC_25_64,2011,46.396889,Israel
925,ISR,EDUADULT,TRY,PC_25_64,2012,46.441711,Israel
926,ISR,EDUADULT,TRY,PC_25_64,2013,47.421043,Israel
927,ISR,EDUADULT,TRY,PC_25_64,2014,48.53273,Israel
928,ISR,EDUADULT,TRY,PC_25_64,2015,48.824478000000006,Israel
929,ISR,EDUADULT,TRY,PC_25_64,2016,49.895348,Israel
930,ISR,EDUADULT,TRY,PC_25_64,2017,50.91605,Israel
931,ISR,EDUADULT,TRY,PC_25_64,2018,50.201576,Israel
932,ISR,EDUADULT,UPPSRY,PC_25_64,2009,36.896465,Israel
933,ISR,EDUADULT,UPPSRY,PC_25_64,2010,36.504307,Israel
934,ISR,EDUADULT,UPPSRY,PC_25_64,2011,36.616207,Israel
935,ISR,EDUADULT,UPPSRY,PC_25_64,2012,38.106457,Israel
936,ISR,EDUADULT,UPPSRY,PC_25_64,2013,37.567196,Israel
937,ISR,EDUADULT,UPPSRY,PC_25_64,2014,36.822159,Israel
938,ISR,EDUADULT,UPPSRY,PC_25_64,2015,36.710636,Israel
939,ISR,EDUADULT,UPPSRY,PC_25_64,2016,36.87344,Israel
940,ISR,EDUADULT,UPPSRY,PC_25_64,2017,36.458225,Israel
941,ISR,EDUADULT,UPPSRY,PC_25_64,2018,36.163872,Israel
942,LVA,EDUADULT,BUPPSRY,PC_25_64,2009,13.22369,Latvia
943,LVA,EDUADULT,BUPPSRY,PC_25_64,2010,11.396096,Latvia
944,LVA,EDUADULT,BUPPSRY,PC_25_64,2011,12.062219,Latvia
945,LVA,EDUADULT,BUPPSRY,PC_25_64,2012,10.897214,Latvia
946,LVA,EDUADULT,BUPPSRY,PC_25_64,2013,10.645624,Latvia
947,LVA,EDUADULT,BUPPSRY,PC_25_64,2014,13.338798,Latvia
948,LVA,EDUADULT,BUPPSRY,PC_25_64,2015,12.217953,Latvia
949,LVA,EDUADULT,BUPPSRY,PC_25_64,2016,11.318077,Latvia
950,LVA,EDUADULT,BUPPSRY,PC_25_64,2017,12.391879,Latvia
951,LVA,EDUADULT,BUPPSRY,PC_25_64,2018,12.368317999999999,Latvia
952,LVA,EDUADULT,TRY,PC_25_64,2009,25.846195,Latvia
953,LVA,EDUADULT,TRY,PC_25_64,2010,26.946114,Latvia
954,LVA,EDUADULT,TRY,PC_25_64,2011,27.693270000000002,Latvia
955,LVA,EDUADULT,TRY,PC_25_64,2012,29.227177,Latvia
956,LVA,EDUADULT,TRY,PC_25_64,2013,31.011995000000002,Latvia
957,LVA,EDUADULT,TRY,PC_25_64,2014,30.230137,Latvia
958,LVA,EDUADULT,TRY,PC_25_64,2015,31.591949,Latvia
959,LVA,EDUADULT,TRY,PC_25_64,2016,33.361481,Latvia
960,LVA,EDUADULT,TRY,PC_25_64,2017,33.882294,Latvia
961,LVA,EDUADULT,TRY,PC_25_64,2018,33.939289,Latvia
962,LVA,EDUADULT,UPPSRY,PC_25_64,2009,60.930115,Latvia
963,LVA,EDUADULT,UPPSRY,PC_25_64,2010,61.657791,Latvia
964,LVA,EDUADULT,UPPSRY,PC_25_64,2011,60.244510999999996,Latvia
965,LVA,EDUADULT,UPPSRY,PC_25_64,2012,59.875609999999995,Latvia
966,LVA,EDUADULT,UPPSRY,PC_25_64,2013,58.342381,Latvia
967,LVA,EDUADULT,UPPSRY,PC_25_64,2014,56.431065000000004,Latvia
968,LVA,EDUADULT,UPPSRY,PC_25_64,2015,56.190098,Latvia
969,LVA,EDUADULT,UPPSRY,PC_25_64,2016,55.32044200000001,Latvia
970,LVA,EDUADULT,UPPSRY,PC_25_64,2017,53.725826,Latvia
971,LVA,EDUADULT,UPPSRY,PC_25_64,2018,53.69239399999999,Latvia
972,SVN,EDUADULT,BUPPSRY,PC_25_64,2009,16.713486,Slovenia
973,SVN,EDUADULT,BUPPSRY,PC_25_64,2010,16.689947,Slovenia
974,SVN,EDUADULT,BUPPSRY,PC_25_64,2011,15.523709,Slovenia
975,SVN,EDUADULT,BUPPSRY,PC_25_64,2012,15.027220999999999,Slovenia
976,SVN,EDUADULT,BUPPSRY,PC_25_64,2013,14.546692000000002,Slovenia
977,SVN,EDUADULT,BUPPSRY,PC_25_64,2014,14.274657000000001,Slovenia
978,SVN,EDUADULT,BUPPSRY,PC_25_64,2015,13.213673000000002,Slovenia
979,SVN,EDUADULT,BUPPSRY,PC_25_64,2016,12.655439999999999,Slovenia
980,SVN,EDUADULT,BUPPSRY,PC_25_64,2017,12.3177,Slovenia
981,SVN,EDUADULT,BUPPSRY,PC_25_64,2018,11.862703,Slovenia
982,SVN,EDUADULT,TRY,PC_25_64,2009,23.315817000000003,Slovenia
983,SVN,EDUADULT,TRY,PC_25_64,2010,23.716619,Slovenia
984,SVN,EDUADULT,TRY,PC_25_64,2011,25.09059,Slovenia
985,SVN,EDUADULT,TRY,PC_25_64,2012,26.439034999999997,Slovenia
986,SVN,EDUADULT,TRY,PC_25_64,2013,27.880540999999997,Slovenia
987,SVN,EDUADULT,TRY,PC_25_64,2014,28.600915999999998,Slovenia
988,SVN,EDUADULT,TRY,PC_25_64,2015,30.173296,Slovenia
989,SVN,EDUADULT,TRY,PC_25_64,2016,30.735788,Slovenia
990,SVN,EDUADULT,TRY,PC_25_64,2017,34.302807,Slovenia
991,SVN,EDUADULT,TRY,PC_25_64,2018,32.455208,Slovenia
992,SVN,EDUADULT,UPPSRY,PC_25_64,2009,59.97069499999999,Slovenia
993,SVN,EDUADULT,UPPSRY,PC_25_64,2010,59.593433,Slovenia
994,SVN,EDUADULT,UPPSRY,PC_25_64,2011,59.3857,Slovenia
995,SVN,EDUADULT,UPPSRY,PC_25_64,2012,58.533744999999996,Slovenia
996,SVN,EDUADULT,UPPSRY,PC_25_64,2013,57.572768999999994,Slovenia
997,SVN,EDUADULT,UPPSRY,PC_25_64,2014,57.124428,Slovenia
998,SVN,EDUADULT,UPPSRY,PC_25_64,2015,56.613032999999994,Slovenia
999,SVN,EDUADULT,UPPSRY,PC_25_64,2016,56.608771999999995,Slovenia
1000,SVN,EDUADULT,UPPSRY,PC_25_64,2017,53.379493999999994,Slovenia
1001,SVN,EDUADULT,UPPSRY,PC_25_64,2018,55.682087,Slovenia
1002,LTU,EDUADULT,BUPPSRY,PC_25_64,2009,8.6813269,Lithuania
1003,LTU,EDUADULT,BUPPSRY,PC_25_64,2010,8.1011848,Lithuania
1004,LTU,EDUADULT,BUPPSRY,PC_25_64,2011,7.1331868,Lithuania
1005,LTU,EDUADULT,BUPPSRY,PC_25_64,2012,6.676203299999999,Lithuania
1006,LTU,EDUADULT,BUPPSRY,PC_25_64,2013,6.5573592000000005,Lithuania
1007,LTU,EDUADULT,BUPPSRY,PC_25_64,2014,8.8240929,Lithuania
1008,LTU,EDUADULT,BUPPSRY,PC_25_64,2015,8.644216499999999,Lithuania
1009,LTU,EDUADULT,BUPPSRY,PC_25_64,2016,7.484356900000001,Lithuania
1010,LTU,EDUADULT,BUPPSRY,PC_25_64,2017,7.171962299999999,Lithuania
1011,LTU,EDUADULT,BUPPSRY,PC_25_64,2018,7.022464299999999,Lithuania
1012,LTU,EDUADULT,TRY,PC_25_64,2009,30.958277000000002,Lithuania
1013,LTU,EDUADULT,TRY,PC_25_64,2010,32.440028999999996,Lithuania
1014,LTU,EDUADULT,TRY,PC_25_64,2011,33.489258,Lithuania
1015,LTU,EDUADULT,TRY,PC_25_64,2012,34.053779999999996,Lithuania
1016,LTU,EDUADULT,TRY,PC_25_64,2013,35.19833,Lithuania
1017,LTU,EDUADULT,TRY,PC_25_64,2014,36.668087,Lithuania
1018,LTU,EDUADULT,TRY,PC_25_64,2015,38.724106,Lithuania
1019,LTU,EDUADULT,TRY,PC_25_64,2016,39.732628000000005,Lithuania
1020,LTU,EDUADULT,TRY,PC_25_64,2017,40.273941,Lithuania
1021,LTU,EDUADULT,TRY,PC_25_64,2018,41.654594,Lithuania
1022,LTU,EDUADULT,UPPSRY,PC_25_64,2009,60.360397,Lithuania
1023,LTU,EDUADULT,UPPSRY,PC_25_64,2010,59.458785999999996,Lithuania
1024,LTU,EDUADULT,UPPSRY,PC_25_64,2011,59.377556000000006,Lithuania
1025,LTU,EDUADULT,UPPSRY,PC_25_64,2012,59.270019999999995,Lithuania
1026,LTU,EDUADULT,UPPSRY,PC_25_64,2013,58.244312,Lithuania
1027,LTU,EDUADULT,UPPSRY,PC_25_64,2014,54.507819999999995,Lithuania
1028,LTU,EDUADULT,UPPSRY,PC_25_64,2015,52.63168,Lithuania
1029,LTU,EDUADULT,UPPSRY,PC_25_64,2016,52.783016,Lithuania
1030,LTU,EDUADULT,UPPSRY,PC_25_64,2017,52.554095999999994,Lithuania
1031,LTU,EDUADULT,UPPSRY,PC_25_64,2018,51.322941,Lithuania
